block,router_txs,failed_txs,rejection_rate
19001151,1,0,0.0
19001152,2,0,0.0
19001153,2,0,0.0
19001154,1,0,0.0
19001155,2,0,0.0
19001156,1,0,0.0
19001157,4,2,0.5
19001158,0,0,0.0
19001159,0,0,0.0
19001160,1,0,0.0
19001161,0,0,0.0
19001162,1,0,0.0
19001163,4,1,0.25
19001164,3,1,0.3333333333333333
19001165,1,0,0.0
19001166,0,0,0.0
19001167,0,0,0.0
19001168,3,0,0.0
19001169,1,0,0.0
19001170,2,0,0.0
19001171,2,0,0.0
19001172,2,0,0.0
19001173,1,0,0.0
19001174,4,0,0.0
19001175,0,0,0.0
19001176,3,1,0.3333333333333333
19001177,2,0,0.0
19001178,7,1,0.14285714285714285
19001179,2,1,0.5
19001180,0,0,0.0
19001181,0,0,0.0
19001182,1,0,0.0
19001183,2,0,0.0
19001184,4,0,0.0
19001185,0,0,0.0
19001186,2,0,0.0
19001187,1,0,0.0
19001188,2,0,0.0
19001189,0,0,0.0
19001190,2,0,0.0
19001191,1,0,0.0
19001192,0,0,0.0
19001193,0,0,0.0
19001194,1,0,0.0
19001195,1,0,0.0
19001196,3,0,0.0
19001197,2,0,0.0
19001198,1,0,0.0
19001199,2,0,0.0
19001200,2,0,0.0
19001201,0,0,0.0
19001202,1,0,0.0
19001203,1,1,1.0
19001204,0,0,0.0
19001205,0,0,0.0
19001206,0,0,0.0
19001207,0,0,0.0
19001208,0,0,0.0
19001209,0,0,0.0
19001210,0,0,0.0
19001211,1,0,0.0
19001212,3,0,0.0
19001213,0,0,0.0
19001214,0,0,0.0
19001215,1,0,0.0
19001216,0,0,0.0
19001217,5,1,0.2
19001218,2,0,0.0
19001219,0,0,0.0
19001220,3,0,0.0
19001221,1,0,0.0
19001222,1,0,0.0
19001223,0,0,0.0
19001224,0,0,0.0
19001225,0,0,0.0
19001226,1,0,0.0
19001227,2,0,0.0
19001228,1,0,0.0
19001229,2,0,0.0
19001230,2,0,0.0
19001231,1,0,0.0
19001232,2,1,0.5
19001233,0,0,0.0
19001234,0,0,0.0
19001235,1,0,0.0
19001236,1,0,0.0
19001237,0,0,0.0
19001238,0,0,0.0
19001239,1,0,0.0
19001240,3,0,0.0
19001241,0,0,0.0
19001242,0,0,0.0
19001243,2,0,0.0
19001244,0,0,0.0
19001245,0,0,0.0
19001246,1,0,0.0
19001247,0,0,0.0
19001248,1,0,0.0
19001249,1,0,0.0
19001250,1,0,0.0
19001251,1,0,0.0
19001252,0,0,0.0
19001253,2,0,0.0
19001254,2,0,0.0
19001255,1,0,0.0
19001256,1,0,0.0
19001257,2,0,0.0
19001258,2,0,0.0
19001259,1,0,0.0
19001260,2,0,0.0
19001261,1,0,0.0
19001262,1,1,1.0
19001263,2,0,0.0
19001264,1,0,0.0
19001265,4,2,0.5
19001266,2,0,0.0
19001267,1,0,0.0
19001268,0,0,0.0
19001269,0,0,0.0
19001270,0,0,0.0
19001271,2,1,0.5
19001272,1,0,0.0
19001273,1,0,0.0
19001274,1,0,0.0
19001275,2,0,0.0
19001276,3,0,0.0
19001277,0,0,0.0
19001278,1,0,0.0
19001279,0,0,0.0
19001280,0,0,0.0
19001281,1,0,0.0
19001282,0,0,0.0
19001283,3,0,0.0
19001284,0,0,0.0
19001285,3,0,0.0
19001286,0,0,0.0
19001287,0,0,0.0
19001288,1,0,0.0
19001289,0,0,0.0
19001290,3,0,0.0
19001291,0,0,0.0
19001292,2,0,0.0
19001293,1,0,0.0
19001294,3,0,0.0
19001295,0,0,0.0
19001296,0,0,0.0
19001297,2,0,0.0
19001298,0,0,0.0
19001299,1,0,0.0
19001300,3,0,0.0
19001301,0,0,0.0
19001302,0,0,0.0
19001303,2,0,0.0
19001304,0,0,0.0
19001305,1,0,0.0
19001306,0,0,0.0
19001307,0,0,0.0
19001308,0,0,0.0
19001309,1,0,0.0
19001310,0,0,0.0
19001311,3,1,0.3333333333333333
19001312,1,0,0.0
19001313,1,0,0.0
19001314,0,0,0.0
19001315,0,0,0.0
19001316,2,0,0.0
19001317,0,0,0.0
19001318,1,0,0.0
19001319,0,0,0.0
19001320,0,0,0.0
19001321,2,0,0.0
19001322,0,0,0.0
19001323,2,0,0.0
19001324,40,0,0.0
19001325,45,0,0.0
19001326,0,0,0.0
19001327,1,0,0.0
19001328,1,0,0.0
19001329,3,0,0.0
19001330,1,0,0.0
19001331,2,0,0.0
19001332,3,0,0.0
19001333,0,0,0.0
19001334,5,0,0.0
19001335,1,0,0.0
19001336,0,0,0.0
19001337,0,0,0.0
19001338,1,0,0.0
19001339,2,0,0.0
19001340,1,0,0.0
19001341,1,0,0.0
19001342,1,0,0.0
19001343,2,0,0.0
19001344,2,0,0.0
19001345,2,1,0.5
19001346,3,0,0.0
19001347,1,0,0.0
19001348,1,0,0.0
19001349,0,0,0.0
19001350,1,0,0.0
19001351,1,0,0.0
19001352,0,0,0.0
19001353,2,0,0.0
19001354,3,0,0.0
19001355,2,0,0.0
19001356,3,0,0.0
19001357,1,0,0.0
19001358,1,1,1.0
19001359,3,0,0.0
19001360,3,1,0.3333333333333333
19001361,3,0,0.0
19001362,2,0,0.0
19001363,3,1,0.3333333333333333
19001364,2,1,0.5
19001365,2,0,0.0
19001366,0,0,0.0
19001367,0,0,0.0
19001368,1,0,0.0
19001369,0,0,0.0
19001370,3,0,0.0
19001371,3,0,0.0
19001372,2,0,0.0
19001373,0,0,0.0
19001374,1,0,0.0
19001375,1,0,0.0
19001376,1,1,1.0
19001377,1,0,0.0
19001378,1,0,0.0
19001379,1,0,0.0
19001380,3,0,0.0
19001381,0,0,0.0
19001382,0,0,0.0
19001383,1,0,0.0
19001384,0,0,0.0
19001385,1,0,0.0
19001386,1,0,0.0
19001387,3,2,0.6666666666666666
19001388,0,0,0.0
19001389,2,0,0.0
19001390,4,0,0.0
19001391,0,0,0.0
19001392,0,0,0.0
19001393,1,0,0.0
19001394,0,0,0.0
19001395,0,0,0.0
19001396,0,0,0.0
19001397,2,0,0.0
19001398,2,0,0.0
19001399,1,0,0.0
19001400,0,0,0.0
19001401,2,0,0.0
19001402,1,0,0.0
19001403,2,0,0.0
19001404,1,0,0.0
19001405,1,0,0.0
19001406,2,0,0.0
19001407,1,0,0.0
19001408,2,1,0.5
19001409,0,0,0.0
19001410,3,0,0.0
19001411,1,0,0.0
19001412,0,0,0.0
19001413,1,0,0.0
19001414,1,0,0.0
19001415,0,0,0.0
19001416,2,0,0.0
19001417,0,0,0.0
19001418,2,0,0.0
19001419,1,0,0.0
19001420,0,0,0.0
19001421,2,0,0.0
19001422,1,0,0.0
19001423,2,0,0.0
19001424,1,1,1.0
19001425,2,0,0.0
19001426,0,0,0.0
19001427,3,0,0.0
19001428,2,0,0.0
19001429,0,0,0.0
19001430,0,0,0.0
19001431,0,0,0.0
19001432,0,0,0.0
19001433,1,0,0.0
19001434,0,0,0.0
19001435,2,0,0.0
19001436,1,0,0.0
19001437,2,0,0.0
19001438,0,0,0.0
19001439,2,0,0.0
19001440,1,0,0.0
19001441,0,0,0.0
19001442,2,0,0.0
19001443,3,0,0.0
19001444,2,0,0.0
19001445,2,0,0.0
19001446,0,0,0.0
19001447,2,0,0.0
19001448,2,0,0.0
19001449,0,0,0.0
19001450,0,0,0.0
19001451,3,0,0.0
19001452,2,0,0.0
19001453,2,0,0.0
19001454,1,1,1.0
19001455,1,0,0.0
19001456,1,0,0.0
19001457,1,0,0.0
19001458,1,0,0.0
19001459,0,0,0.0
19001460,1,0,0.0
19001461,1,0,0.0
19001462,1,0,0.0
19001463,1,0,0.0
19001464,1,0,0.0
19001465,0,0,0.0
19001466,2,0,0.0
19001467,3,1,0.3333333333333333
19001468,2,0,0.0
19001469,0,0,0.0
19001470,1,0,0.0
19001471,0,0,0.0
19001472,2,0,0.0
19001473,0,0,0.0
19001474,3,0,0.0
19001475,0,0,0.0
19001476,1,0,0.0
19001477,0,0,0.0
19001478,0,0,0.0
19001479,1,0,0.0
19001480,2,1,0.5
19001481,0,0,0.0
19001482,0,0,0.0
19001483,2,0,0.0
19001484,1,0,0.0
19001485,1,0,0.0
19001486,1,0,0.0
19001487,1,0,0.0
19001488,1,1,1.0
19001489,1,0,0.0
19001490,3,0,0.0
19001491,2,1,0.5
19001492,0,0,0.0
19001493,1,0,0.0
19001494,1,0,0.0
19001495,0,0,0.0
19001496,0,0,0.0
19001497,2,0,0.0
19001498,0,0,0.0
19001499,0,0,0.0
19001500,1,0,0.0
19001501,1,0,0.0
19001502,1,1,1.0
19001503,0,0,0.0
19001504,2,1,0.5
19001505,1,0,0.0
19001506,1,0,0.0
19001507,2,0,0.0
19001508,3,1,0.3333333333333333
19001509,4,1,0.25
19001510,0,0,0.0
19001511,0,0,0.0
19001512,3,1,0.3333333333333333
19001513,3,0,0.0
19001514,1,0,0.0
19001515,2,0,0.0
19001516,1,0,0.0
19001517,0,0,0.0
19001518,0,0,0.0
19001519,1,0,0.0
19001520,2,1,0.5
19001521,1,0,0.0
19001522,4,0,0.0
19001523,4,0,0.0
19001524,1,0,0.0
19001525,1,0,0.0
19001526,1,0,0.0
19001527,2,0,0.0
19001528,1,0,0.0
19001529,0,0,0.0
19001530,3,0,0.0
19001531,1,0,0.0
19001532,3,0,0.0
19001533,1,1,1.0
19001534,1,0,0.0
19001535,4,2,0.5
19001536,0,0,0.0
19001537,1,0,0.0
19001538,0,0,0.0
19001539,0,0,0.0
19001540,0,0,0.0
19001541,1,0,0.0
19001542,1,0,0.0
19001543,0,0,0.0
19001544,2,0,0.0
19001545,0,0,0.0
19001546,2,0,0.0
19001547,1,0,0.0
19001548,1,0,0.0
19001549,4,0,0.0
19001550,0,0,0.0
19001551,1,0,0.0
19001552,0,0,0.0
19001553,3,1,0.3333333333333333
19001554,0,0,0.0
19001555,1,0,0.0
19001556,1,1,1.0
19001557,0,0,0.0
19001558,1,0,0.0
19001559,2,0,0.0
19001560,5,1,0.2
19001561,0,0,0.0
19001562,1,0,0.0
19001563,0,0,0.0
19001564,1,0,0.0
19001565,1,0,0.0
19001566,2,0,0.0
19001567,2,0,0.0
19001568,1,0,0.0
19001569,0,0,0.0
19001570,0,0,0.0
19001571,0,0,0.0
19001572,2,0,0.0
19001573,2,0,0.0
19001574,0,0,0.0
19001575,2,0,0.0
19001576,0,0,0.0
19001577,1,1,1.0
19001578,1,0,0.0
19001579,0,0,0.0
19001580,1,0,0.0
19001581,2,1,0.5
19001582,0,0,0.0
19001583,3,0,0.0
19001584,23,0,0.0
19001585,0,0,0.0
19001586,3,0,0.0
19001587,1,0,0.0
19001588,1,0,0.0
19001589,1,0,0.0
19001590,3,0,0.0
19001591,0,0,0.0
19001592,4,0,0.0
19001593,1,0,0.0
19001594,0,0,0.0
19001595,1,0,0.0
19001596,1,0,0.0
19001597,0,0,0.0
19001598,0,0,0.0
19001599,0,0,0.0
19001600,3,0,0.0
19001601,0,0,0.0
19001602,1,0,0.0
19001603,1,0,0.0
19001604,6,5,0.8333333333333334
19001605,3,2,0.6666666666666666
19001606,1,0,0.0
19001607,2,0,0.0
19001608,0,0,0.0
19001609,1,0,0.0
19001610,3,0,0.0
19001611,4,0,0.0
19001612,0,0,0.0
19001613,2,0,0.0
19001614,2,1,0.5
19001615,2,0,0.0
19001616,0,0,0.0
19001617,1,0,0.0
19001618,1,0,0.0
19001619,1,0,0.0
19001620,1,0,0.0
19001621,2,0,0.0
19001622,1,0,0.0
19001623,1,0,0.0
19001624,0,0,0.0
19001625,1,0,0.0
19001626,1,0,0.0
19001627,1,0,0.0
19001628,2,0,0.0
19001629,1,0,0.0
19001630,1,0,0.0
19001631,0,0,0.0
19001632,1,0,0.0
19001633,1,0,0.0
19001634,2,0,0.0
19001635,3,1,0.3333333333333333
19001636,1,1,1.0
19001637,3,0,0.0
19001638,1,0,0.0
19001639,0,0,0.0
19001640,0,0,0.0
19001641,1,0,0.0
19001642,1,0,0.0
19001643,2,0,0.0
19001644,0,0,0.0
19001645,4,1,0.25
19001646,2,0,0.0
19001647,1,0,0.0
19001648,1,0,0.0
19001649,1,0,0.0
19001650,2,0,0.0
19001651,1,0,0.0
19001652,4,0,0.0
19001653,0,0,0.0
19001654,1,0,0.0
19001655,1,0,0.0
19001656,3,1,0.3333333333333333
19001657,1,0,0.0
19001658,1,0,0.0
19001659,2,1,0.5
19001660,0,0,0.0
19001661,0,0,0.0
19001662,2,0,0.0
19001663,2,1,0.5
19001664,3,0,0.0
19001665,0,0,0.0
19001666,1,0,0.0
19001667,0,0,0.0
19001668,0,0,0.0
19001669,1,1,1.0
19001670,3,0,0.0
19001671,5,0,0.0
19001672,0,0,0.0
19001673,0,0,0.0
19001674,0,0,0.0
19001675,0,0,0.0
19001676,1,0,0.0
19001677,4,0,0.0
19001678,1,0,0.0
19001679,1,0,0.0
19001680,0,0,0.0
19001681,2,0,0.0
19001682,0,0,0.0
19001683,3,0,0.0
19001684,0,0,0.0
19001685,1,0,0.0
19001686,1,0,0.0
19001687,2,0,0.0
19001688,1,0,0.0
19001689,2,0,0.0
19001690,0,0,0.0
19001691,1,0,0.0
19001692,2,1,0.5
19001693,0,0,0.0
19001694,6,1,0.16666666666666666
19001695,0,0,0.0
19001696,0,0,0.0
19001697,3,0,0.0
19001698,0,0,0.0
19001699,1,0,0.0
19001700,0,0,0.0
19001701,3,0,0.0
19001702,2,0,0.0
19001703,0,0,0.0
19001704,3,0,0.0
19001705,0,0,0.0
19001706,4,0,0.0
19001707,1,0,0.0
19001708,2,0,0.0
19001709,1,0,0.0
19001710,1,1,1.0
19001711,2,0,0.0
19001712,0,0,0.0
19001713,0,0,0.0
19001714,1,1,1.0
19001715,1,0,0.0
19001716,0,0,0.0
19001717,1,0,0.0
19001718,1,0,0.0
19001719,1,0,0.0
19001720,2,0,0.0
19001721,1,0,0.0
19001722,2,0,0.0
19001723,0,0,0.0
19001724,1,0,0.0
19001725,1,1,1.0
19001726,2,0,0.0
19001727,0,0,0.0
19001728,1,0,0.0
19001729,1,1,1.0
19001730,3,0,0.0
19001731,2,1,0.5
19001732,0,0,0.0
19001733,2,1,0.5
19001734,1,0,0.0
19001735,2,0,0.0
19001736,0,0,0.0
19001737,1,0,0.0
19001738,0,0,0.0
19001739,0,0,0.0
19001740,2,1,0.5
19001741,1,0,0.0
19001742,1,0,0.0
19001743,2,1,0.5
19001744,2,0,0.0
19001745,2,1,0.5
19001746,0,0,0.0
19001747,1,0,0.0
19001748,3,0,0.0
19001749,0,0,0.0
19001750,3,0,0.0
19001751,0,0,0.0
19001752,3,2,0.6666666666666666
19001753,1,0,0.0
19001754,1,0,0.0
19001755,1,0,0.0
19001756,1,0,0.0
19001757,2,0,0.0
19001758,1,0,0.0
19001759,1,0,0.0
19001760,1,0,0.0
19001761,1,1,1.0
19001762,0,0,0.0
19001763,0,0,0.0
19001764,3,0,0.0
19001765,0,0,0.0
19001766,1,0,0.0
19001767,1,0,0.0
19001768,2,0,0.0
19001769,0,0,0.0
19001770,1,0,0.0
19001771,0,0,0.0
19001772,0,0,0.0
19001773,1,0,0.0
19001774,0,0,0.0
19001775,3,0,0.0
19001776,0,0,0.0
19001777,2,0,0.0
19001778,0,0,0.0
19001779,1,0,0.0
19001780,0,0,0.0
19001781,1,0,0.0
19001782,0,0,0.0
19001783,1,0,0.0
19001784,0,0,0.0
19001785,1,0,0.0
19001786,0,0,0.0
19001787,1,0,0.0
19001788,0,0,0.0
19001789,1,0,0.0
19001790,0,0,0.0
19001791,0,0,0.0
19001792,0,0,0.0
19001793,0,0,0.0
19001794,2,0,0.0
19001795,1,0,0.0
19001796,0,0,0.0
19001797,0,0,0.0
19001798,2,0,0.0
19001799,0,0,0.0
19001800,1,0,0.0
19001801,0,0,0.0
19001802,13,0,0.0
19001803,1,0,0.0
19001804,0,0,0.0
19001805,2,0,0.0
19001806,0,0,0.0
19001807,0,0,0.0
19001808,1,0,0.0
19001809,1,0,0.0
19001810,0,0,0.0
19001811,1,0,0.0
19001812,0,0,0.0
19001813,1,0,0.0
19001814,0,0,0.0
19001815,1,0,0.0
19001816,2,0,0.0
19001817,0,0,0.0
19001818,2,0,0.0
19001819,1,0,0.0
19001820,1,0,0.0
19001821,0,0,0.0
19001822,2,0,0.0
19001823,0,0,0.0
19001824,1,0,0.0
19001825,2,0,0.0
19001826,1,0,0.0
19001827,0,0,0.0
19001828,3,0,0.0
19001829,2,0,0.0
19001830,1,0,0.0
19001831,0,0,0.0
19001832,0,0,0.0
19001833,0,0,0.0
19001834,2,1,0.5
19001835,0,0,0.0
19001836,3,0,0.0
19001837,0,0,0.0
19001838,2,0,0.0
19001839,0,0,0.0
19001840,3,1,0.3333333333333333
19001841,1,0,0.0
19001842,0,0,0.0
19001843,1,0,0.0
19001844,2,0,0.0
19001845,1,1,1.0
19001846,2,1,0.5
19001847,1,0,0.0
19001848,0,0,0.0
19001849,2,0,0.0
19001850,2,0,0.0
19001851,2,0,0.0
19001852,4,1,0.25
19001853,0,0,0.0
19001854,1,0,0.0
19001855,2,0,0.0
19001856,0,0,0.0
19001857,1,0,0.0
19001858,1,0,0.0
19001859,1,1,1.0
19001860,1,0,0.0
19001861,3,0,0.0
19001862,5,0,0.0
19001863,2,1,0.5
19001864,0,0,0.0
19001865,7,0,0.0
19001866,2,1,0.5
19001867,1,0,0.0
19001868,3,0,0.0
19001869,4,0,0.0
19001870,5,1,0.2
19001871,1,0,0.0
19001872,1,0,0.0
19001873,1,0,0.0
19001874,0,0,0.0
19001875,3,0,0.0
19001876,2,0,0.0
19001877,0,0,0.0
19001878,1,0,0.0
19001879,0,0,0.0
19001880,2,0,0.0
19001881,1,1,1.0
19001882,1,0,0.0
19001883,0,0,0.0
19001884,3,1,0.3333333333333333
19001885,2,1,0.5
19001886,0,0,0.0
19001887,1,0,0.0
19001888,1,0,0.0
19001889,0,0,0.0
19001890,1,0,0.0
19001891,1,0,0.0
19001892,1,0,0.0
19001893,2,0,0.0
19001894,1,0,0.0
19001895,2,0,0.0
19001896,2,1,0.5
19001897,2,0,0.0
19001898,0,0,0.0
19001899,0,0,0.0
19001900,1,0,0.0
19001901,3,0,0.0
19001902,1,0,0.0
19001903,1,0,0.0
19001904,2,0,0.0
19001905,0,0,0.0
19001906,0,0,0.0
19001907,1,0,0.0
19001908,1,0,0.0
19001909,0,0,0.0
19001910,0,0,0.0
19001911,3,0,0.0
19001912,2,0,0.0
19001913,0,0,0.0
19001914,0,0,0.0
19001915,1,0,0.0
19001916,1,0,0.0
19001917,4,0,0.0
19001918,1,0,0.0
19001919,0,0,0.0
19001920,1,0,0.0
19001921,2,0,0.0
19001922,0,0,0.0
19001923,0,0,0.0
19001924,0,0,0.0
19001925,1,0,0.0
19001926,0,0,0.0
19001927,2,0,0.0
19001928,1,0,0.0
19001929,1,0,0.0
19001930,0,0,0.0
19001931,0,0,0.0
19001932,2,0,0.0
19001933,0,0,0.0
19001934,0,0,0.0
19001935,0,0,0.0
19001936,4,0,0.0
19001937,0,0,0.0
19001938,1,0,0.0
19001939,0,0,0.0
19001940,1,0,0.0
19001941,2,0,0.0
19001942,2,0,0.0
19001943,0,0,0.0
19001944,1,0,0.0
19001945,3,0,0.0
19001946,1,0,0.0
19001947,2,0,0.0
19001948,1,0,0.0
19001949,2,0,0.0
19001950,0,0,0.0
19001951,1,0,0.0
19001952,1,0,0.0
19001953,1,0,0.0
19001954,0,0,0.0
19001955,1,0,0.0
19001956,1,0,0.0
19001957,0,0,0.0
19001958,4,0,0.0
19001959,0,0,0.0
19001960,2,0,0.0
19001961,2,0,0.0
19001962,1,0,0.0
19001963,2,1,0.5
19001964,0,0,0.0
19001965,1,0,0.0
19001966,1,0,0.0
19001967,2,1,0.5
19001968,3,0,0.0
19001969,1,0,0.0
19001970,6,0,0.0
19001971,1,0,0.0
19001972,2,0,0.0
19001973,0,0,0.0
19001974,2,0,0.0
19001975,0,0,0.0
19001976,5,0,0.0
19001977,5,1,0.2
19001978,0,0,0.0
19001979,3,0,0.0
19001980,1,0,0.0
19001981,0,0,0.0
19001982,1,1,1.0
19001983,1,0,0.0
19001984,1,0,0.0
19001985,0,0,0.0
19001986,4,2,0.5
19001987,2,1,0.5
19001988,0,0,0.0
19001989,4,1,0.25
19001990,3,0,0.0
19001991,1,0,0.0
19001992,0,0,0.0
19001993,2,0,0.0
19001994,1,0,0.0
19001995,4,0,0.0
19001996,0,0,0.0
19001997,2,0,0.0
19001998,1,0,0.0
19001999,1,1,1.0
19002000,3,1,0.3333333333333333
19002001,2,0,0.0
19002002,3,0,0.0
19002003,2,0,0.0
19002004,0,0,0.0
19002005,0,0,0.0
19002006,0,0,0.0
19002007,0,0,0.0
19002008,4,0,0.0
19002009,2,0,0.0
19002010,0,0,0.0
19002011,0,0,0.0
19002012,1,0,0.0
19002013,0,0,0.0
19002014,2,0,0.0
19002015,1,0,0.0
19002016,3,1,0.3333333333333333
19002017,2,0,0.0
19002018,0,0,0.0
19002019,0,0,0.0
19002020,5,0,0.0
19002021,1,0,0.0
19002022,5,1,0.2
19002023,3,0,0.0
19002024,0,0,0.0
19002025,7,2,0.2857142857142857
19002026,0,0,0.0
19002027,2,0,0.0
19002028,1,0,0.0
19002029,2,0,0.0
19002030,1,0,0.0
19002031,0,0,0.0
19002032,2,0,0.0
19002033,0,0,0.0
19002034,1,0,0.0
19002035,5,5,1.0
19002036,1,0,0.0
19002037,1,0,0.0
19002038,2,0,0.0
19002039,1,0,0.0
19002040,1,0,0.0
19002041,3,3,1.0
19002042,3,0,0.0
19002043,0,0,0.0
19002044,3,0,0.0
19002045,1,0,0.0
19002046,2,0,0.0
19002047,2,1,0.5
19002048,6,5,0.8333333333333334
19002049,1,0,0.0
19002050,3,0,0.0
19002051,1,0,0.0
19002052,2,0,0.0
19002053,0,0,0.0
19002054,1,0,0.0
19002055,0,0,0.0
19002056,0,0,0.0
19002057,0,0,0.0
19002058,1,1,1.0
19002059,0,0,0.0
19002060,2,0,0.0
19002061,2,0,0.0
19002062,1,0,0.0
19002063,0,0,0.0
19002064,1,0,0.0
19002065,3,0,0.0
19002066,1,0,0.0
19002067,0,0,0.0
19002068,1,0,0.0
19002069,1,0,0.0
19002070,0,0,0.0
19002071,1,0,0.0
19002072,2,1,0.5
19002073,3,0,0.0
19002074,3,0,0.0
19002075,1,0,0.0
19002076,2,0,0.0
19002077,1,0,0.0
19002078,0,0,0.0
19002079,0,0,0.0
19002080,1,0,0.0
19002081,2,0,0.0
19002082,0,0,0.0
19002083,2,0,0.0
19002084,0,0,0.0
19002085,3,0,0.0
19002086,2,0,0.0
19002087,2,0,0.0
19002088,0,0,0.0
19002089,3,0,0.0
19002090,0,0,0.0
19002091,1,0,0.0
19002092,0,0,0.0
19002093,2,0,0.0
19002094,5,0,0.0
19002095,0,0,0.0
19002096,13,0,0.0
19002097,1,0,0.0
19002098,3,0,0.0
19002099,2,0,0.0
19002100,3,1,0.3333333333333333
19002101,1,0,0.0
19002102,6,2,0.3333333333333333
19002103,2,1,0.5
19002104,1,0,0.0
19002105,2,0,0.0
19002106,1,0,0.0
19002107,3,1,0.3333333333333333
19002108,0,0,0.0
19002109,1,0,0.0
19002110,0,0,0.0
19002111,1,0,0.0
19002112,1,0,0.0
19002113,0,0,0.0
19002114,1,0,0.0
19002115,0,0,0.0
19002116,1,0,0.0
19002117,2,0,0.0
19002118,0,0,0.0
19002119,0,0,0.0
19002120,1,1,1.0
19002121,0,0,0.0
19002122,3,0,0.0
19002123,3,0,0.0
19002124,2,1,0.5
19002125,0,0,0.0
19002126,4,0,0.0
19002127,1,0,0.0
19002128,1,0,0.0
19002129,0,0,0.0
19002130,0,0,0.0
19002131,1,0,0.0
19002132,4,0,0.0
19002133,1,1,1.0
19002134,1,0,0.0
19002135,0,0,0.0
19002136,1,0,0.0
19002137,1,0,0.0
19002138,2,0,0.0
19002139,1,0,0.0
19002140,1,0,0.0
19002141,2,0,0.0
19002142,3,1,0.3333333333333333
19002143,1,0,0.0
19002144,0,0,0.0
19002145,1,1,1.0
19002146,0,0,0.0
19002147,2,0,0.0
19002148,3,0,0.0
19002149,2,0,0.0
19002150,3,1,0.3333333333333333
19002151,1,0,0.0
19002152,2,0,0.0
19002153,0,0,0.0
19002154,1,0,0.0
19002155,0,0,0.0
19002156,0,0,0.0
19002157,0,0,0.0
19002158,0,0,0.0
19002159,2,0,0.0
19002160,2,0,0.0
19002161,3,0,0.0
19002162,2,0,0.0
19002163,1,0,0.0
19002164,2,0,0.0
19002165,2,0,0.0
19002166,2,0,0.0
19002167,2,1,0.5
19002168,0,0,0.0
19002169,0,0,0.0
19002170,1,0,0.0
19002171,3,0,0.0
19002172,0,0,0.0
19002173,3,2,0.6666666666666666
19002174,2,0,0.0
19002175,2,1,0.5
19002176,2,0,0.0
19002177,0,0,0.0
19002178,1,0,0.0
19002179,0,0,0.0
19002180,1,0,0.0
19002181,1,0,0.0
19002182,1,0,0.0
19002183,2,0,0.0
19002184,4,0,0.0
19002185,0,0,0.0
19002186,0,0,0.0
19002187,0,0,0.0
19002188,0,0,0.0
19002189,1,0,0.0
19002190,0,0,0.0
19002191,2,1,0.5
19002192,0,0,0.0
19002193,1,1,1.0
19002194,2,0,0.0
19002195,4,1,0.25
19002196,3,1,0.3333333333333333
19002197,1,0,0.0
19002198,1,0,0.0
19002199,4,2,0.5
19002200,1,0,0.0
19002201,2,0,0.0
19002202,3,2,0.6666666666666666
19002203,0,0,0.0
19002204,0,0,0.0
19002205,3,0,0.0
19002206,2,0,0.0
19002207,2,1,0.5
19002208,0,0,0.0
19002209,1,0,0.0
19002210,1,0,0.0
19002211,1,0,0.0
19002212,3,0,0.0
19002213,3,0,0.0
19002214,0,0,0.0
19002215,1,0,0.0
19002216,3,0,0.0
19002217,0,0,0.0
19002218,1,0,0.0
19002219,23,3,0.13043478260869565
19002220,3,0,0.0
19002221,0,0,0.0
19002222,0,0,0.0
19002223,2,0,0.0
19002224,2,1,0.5
19002225,3,0,0.0
19002226,1,1,1.0
19002227,0,0,0.0
19002228,1,0,0.0
19002229,2,0,0.0
19002230,1,0,0.0
19002231,2,0,0.0
19002232,4,1,0.25
19002233,0,0,0.0
19002234,1,1,1.0
19002235,3,0,0.0
19002236,0,0,0.0
19002237,3,0,0.0
19002238,3,0,0.0
19002239,0,0,0.0
19002240,1,1,1.0
19002241,4,1,0.25
19002242,2,0,0.0
19002243,0,0,0.0
19002244,1,0,0.0
19002245,3,1,0.3333333333333333
19002246,5,0,0.0
19002247,1,0,0.0
19002248,5,1,0.2
19002249,1,0,0.0
19002250,2,0,0.0
19002251,3,1,0.3333333333333333
19002252,1,0,0.0
19002253,1,0,0.0
19002254,1,0,0.0
19002255,0,0,0.0
19002256,0,0,0.0
19002257,0,0,0.0
19002258,2,0,0.0
19002259,0,0,0.0
19002260,0,0,0.0
19002261,0,0,0.0
19002262,2,1,0.5
19002263,0,0,0.0
19002264,2,0,0.0
19002265,2,0,0.0
19002266,1,0,0.0
19002267,1,0,0.0
19002268,2,0,0.0
19002269,3,0,0.0
19002270,0,0,0.0
19002271,2,0,0.0
19002272,1,0,0.0
19002273,3,0,0.0
19002274,1,0,0.0
19002275,2,0,0.0
19002276,0,0,0.0
19002277,2,1,0.5
19002278,1,0,0.0
19002279,2,1,0.5
19002280,1,0,0.0
19002281,0,0,0.0
19002282,0,0,0.0
19002283,0,0,0.0
19002284,1,0,0.0
19002285,0,0,0.0
19002286,3,0,0.0
19002287,1,0,0.0
19002288,2,2,1.0
19002289,1,0,0.0
19002290,0,0,0.0
19002291,1,1,1.0
19002292,2,1,0.5
19002293,1,0,0.0
19002294,3,0,0.0
19002295,1,0,0.0
19002296,2,0,0.0
19002297,0,0,0.0
19002298,2,0,0.0
19002299,1,0,0.0
19002300,2,0,0.0
